event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
69,6,4.326221529733112,5.495347743092024,9.865028422240727,3.110819209273412,1
69,9,4.326221529733112,5.82219424438089,3.609799406216843,3.295841235581273,2
69,10,4.326221529733112,5.495347743092024,9.865028422240727,3.110819209273412,2
70,5,4.326221529733112,0.9507091131354658,2.198142515311717,0.8445597262393233,1
70,6,4.326221529733112,10.66353985903995,24.48796133541348,9.472925187800989,1
70,9,4.326221529733112,0.9507091131354658,2.198142515311716,0.8445597262393233,2
70,10,4.326221529733112,10.66353985903995,24.48796133541347,9.472925187800989,2
71,5,4.326221529733112,8.394303126753838,7.730002797828608,6.073844170043015,1
71,6,4.326221529733112,1.333801511046384,2.610414379758159,0.9650953044623373,1
71,9,4.326221529733112,8.394303126753838,7.730002797828608,6.073844170043015,2
71,10,4.326221529733112,1.333801511046384,2.610414379758159,0.9650953044623373,2
72,5,4.326221529733112,6.30340777553315,18.31196866175542,2.017393827195715,1
72,6,4.326221529733112,3.286382821504634,10.89536638808926,1.051800653551201,1
72,9,4.326221529733112,6.30340777553315,18.31196866175535,2.017393827195715,2
72,10,4.326221529733112,3.286382821504634,10.89536638808922,1.051800653551201,2
73,5,4.326221529733112,1.058439809102808,1.5794154542268,0.5406014969166478,1
73,6,4.326221529733112,1.947783265025393,1.145804602320202,0.9948364939471448,1
73,9,4.326221529733112,1.058439809102808,1.5794154542268,0.5406014969166478,2
73,10,4.326221529733112,1.947783265025393,1.145804602320202,0.9948364939471448,2
74,5,4.326221529733112,0.8400317882262437,2.584690688264633,0.6555681655229532,1
74,6,4.326221529733112,1.18100409361498,3.481075822129825,0.921665939286752,1
74,9,4.326221529733112,0.8400317882262437,2.584690688264629,0.6555681655229532,2
74,10,4.326221529733112,1.18100409361498,3.481075822129819,0.921665939286752,2
75,5,4.326221529733112,2.387927574820578,7.277636299200262,4.092959270139361,1
75,6,4.326221529733112,10.51398433739702,20.50985438584131,18.02119549755716,1
75,9,4.326221529733112,2.387927574820578,7.277636299200259,4.092959270139361,2
75,10,4.326221529733112,10.51398433739702,20.50985438584131,18.02119549755716,2
76,5,4.326221529733112,1.564720002793581,2.177510603614468,1.194798519931495,1
76,6,4.326221529733112,4.992785079034101,3.953036175074532,3.812421527248125,1
76,9,4.326221529733112,1.564720002793581,2.177510603614468,1.194798519931495,2
76,10,4.326221529733112,4.992785079034101,3.953036175074531,3.812421527248125,2
77,5,4.326221529733112,4.110364685996727,8.694610528726454,3.956558519609352,1
77,6,4.326221529733112,4.518954703580964,11.2759945502775,4.34985946456145,1
77,9,4.326221529733112,4.110364685996727,8.694610528726457,3.956558519609352,2
77,10,4.326221529733112,4.518954703580964,11.27599455027751,4.34985946456145,2
78,5,4.326221529733112,1.572579986209402,0.9238918248939374,0.5826394701165845,1
78,6,4.326221529733112,1.331217483387737,0.7375939854663678,0.4932148799633037,1
78,9,4.326221529733112,1.572579986209402,0.9238918248939371,0.5826394701165845,2
78,10,4.326221529733112,1.331217483387737,0.7375939854663676,0.4932148799633037,2
79,5,4.326221529733112,1.785616642366112,1.755284280089397,1.185482072590285,1
79,6,4.326221529733112,11.86148648583404,9.686030906203866,7.87491516913466,1
79,9,4.326221529733112,1.785616642366112,1.755284280089397,1.185482072590285,2
79,10,4.326221529733112,11.86148648583404,9.686030906203866,7.87491516913466,2
80,5,4.326221529733112,3.387762043331538,8.05223743371978,2.072735646584516,1
80,6,4.326221529733112,0.2175067668915338,0.1722816951904084,0.1330772419499922,1
80,9,4.326221529733112,3.387762043331538,8.05223743371978,2.072735646584516,2
80,10,4.326221529733112,0.2175067668915338,0.1722816951904084,0.1330772419499922,2
81,5,4.326221529733112,2.889160412040175,3.289300758596055,2.63306532115533,1
81,6,4.326221529733112,6.569209272870711,6.692785597525354,5.986914763100168,1
81,9,4.326221529733112,2.889160412040175,3.289300758596055,2.63306532115533,2
81,10,4.326221529733112,6.569209272870711,6.692785597525354,5.986914763100168,2
82,5,4.326221529733112,2.910617625638328,4.496115009774881,1.412914791397276,1
