event_index,m_H2H2,pT_H2H2,pT_H2_leading,pT_H2_subleading,y_H2_leading,y_H2_subleading,delta_phi_H2H2,delta_R_H2H2
575,424.4739676369704,0,127.2007959411035,127.2007959411035,0.3214695905512273,-0.4690601125305255,3.141592653589793,3.239527992245766
576,341.2602441547894,0,80.96041491579408,80.96041491579408,-0.3786599484506113,-0.4695526146797535,3.141592653589793,3.142907233416793
577,333.9798328438613,0,41.13661255706474,41.13661255706474,-2.041756878728773,-2.804584847767669,3.141592653589793,3.232879662381105
578,554.8375990435769,0,230.3285003596132,230.3285003596132,1.25995241433558,1.532330935787567,3.141592653589793,3.153378261490006
579,367.7281427267467,0,66.32718856284004,66.32718856284004,-1.313083869661858,-0.3386619251043687,3.141592653589793,3.289240417957398
580,312.4272782745745,0,42.81433152472503,42.81433152472503,0.7638417613099923,0.6569029045656061,3.141592653589793,3.143412209712744
581,356.9708111479164,0,95.53449177274199,95.53449177274199,-0.9920042861456276,-0.8215805234933822,3.141592653589793,3.146211795153961
582,454.3372274574929,0,149.9146165170785,149.9146165170785,1.620770637335917,0.8705226812346847,3.141592653589793,3.229934426071749
583,582.1822236395753,0,238.7149790201074,238.7149790201074,-1.00955946471049,-0.5010890124227824,3.141592653589793,3.182474917723473
584,431.1621872218418,0,145.9288108595086,145.9288108595086,-0.9714681525214938,-1.461303429200281,3.141592653589793,3.179550754331238
585,496.9075058149074,0,170.4539608272374,170.4539608272374,1.102297972034076,1.9638992694966,3.141592653589793,3.257600527516912
586,389.5398496358073,0,116.5942182974434,116.5942182974434,0.7183109796930214,1.166257698968102,3.141592653589793,3.173367401420558
587,346.1377471611455,0,82.8504805578293,82.8504805578293,0.4543478644851292,0.1721181573078406,3.141592653589793,3.154244443397299
588,656.6510137405047,0,32.18106108068292,32.18106108068292,1.356041260840944,-1.432621371847,3.141592653589793,4.200743229482065
589,350.6746620624059,0,84.36596962231738,84.36596962231738,0.3514412178585787,0.7389009709514945,3.141592653589793,3.165395624776812
590,383.710930788309,0,119.5571718829636,119.5571718829636,-0.06256939133015579,-0.1024097459573571,3.141592653589793,3.141845262731152
591,352.6488981872802,0,81.51185434079099,81.51185434079099,1.557994092612503,1.046759029562394,3.141592653589793,3.1829177951655
592,420.3628903550345,0,107.6345256619192,107.6345256619192,1.52745785869732,2.568080978923419,3.141592653589793,3.309456281542099
593,516.8587072425694,0,207.8300816810264,207.8300816810264,-0.3630140441360413,-0.6202083927681277,3.141592653589793,3.152103001816033
