point_id,ctau_mm,total_width_GeV,g_hH2H2_GeV,GHphiphi_GeV,BR_H2_to_bb,sigma_production_pb,sigma_production_error_pb,Trackless_Aeff,Trackless_Aeff_error,sigma_4b_fb,visible_sigma_fb,N_expected_139fb,N_expected_error,observed_S95,N_over_observed_S95,above_observed_S95,interpretation,production_status,efficiency_status,production_evaluation_mode
eff_ctau100_g300_br0p25,100,1.9732698039999999e-15,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,3.2033374536854298e-01,4.5657360927625649e-03,6.3463731689399649e-01,9.2571366832989416e-02,3.0,2.1154577229799884e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g300_br0p5,100,1.9732698039999999e-15,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,1.2813349814741719e+00,1.8262944371050260e-02,2.5385492675759860e+00,3.7028546733195766e-01,3.0,8.4618308919199536e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g300_br0p7567,100,1.9732698039999999e-15,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,2.9350342240591734e+00,4.1833218897568837e-02,5.8148174267620680e+00,8.4817829451645821e-01,3.0,1.9382724755873559e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g300_br1,100,1.9732698039999999e-15,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,5.1253399258966876e+00,7.3051777484201039e-02,1.0154197070303944e+01,1.4811418693278307e+00,3.0,3.3847323567679815e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g300_br0p1,200,9.8663490199999997e-16,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,5.1253399258966888e-02,4.8727542050036290e-04,6.7731283449550442e-02,1.0709256227352283e-02,3.0,2.2577094483183482e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g300_br0p25,200,9.8663490199999997e-16,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,3.2033374536854298e-01,3.0454713781272675e-03,4.2332052155969019e-01,6.6932851420951761e-02,3.0,1.4110684051989672e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g300_br0p5,200,9.8663490199999997e-16,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,1.2813349814741719e+00,1.2181885512509070e-02,1.6932820862387608e+00,2.6773140568380704e-01,3.0,5.6442736207958688e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g300_br0p7567,200,9.8663490199999997e-16,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,2.9350342240591734e+00,2.7903906011876450e-02,3.8786429356508267e+00,6.1326729535892555e-01,3.0,1.2928809785502755e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g300_br1,200,9.8663490199999997e-16,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,5.1253399258966876e+00,4.8727542050036279e-02,6.7731283449550430e+00,1.0709256227352282e+00,3.0,2.2577094483183475e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g300_br0p1,300,6.5775660133333338e-16,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,5.1253399258966888e-02,3.5221738309946230e-04,4.8958216250825262e-02,8.2754489536607575e-03,3.0,1.6319405416941754e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g300_br0p25,300,6.5775660133333338e-16,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,3.2033374536854298e-01,2.2013586443716390e-03,3.0598885156765782e-01,5.1721555960379730e-02,3.0,1.0199628385588594e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g300_br0p5,300,6.5775660133333338e-16,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,1.2813349814741719e+00,8.8054345774865560e-03,1.2239554062706313e+00,2.0688622384151892e-01,3.0,4.0798513542354375e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g300_br0p7567,300,6.5775660133333338e-16,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,2.9350342240591734e+00,2.0169785587921232e-02,2.8036001967210513e+00,4.7389492696330071e-01,3.0,9.3453339890701714e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g300_br1,300,6.5775660133333338e-16,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,5.1253399258966876e+00,3.5221738309946224e-02,4.8958216250825251e+00,8.2754489536607567e-01,3.0,1.6319405416941750e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g300_br0p1,500,3.9465396080000001e-16,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,5.1253399258966888e-02,1.9831687914209021e-04,2.7566046200750538e-02,5.6268956181521361e-03,3.0,9.1886820669168454e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g300_br0p25,500,3.9465396080000001e-16,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,3.2033374536854298e-01,1.2394804946380634e-03,1.7228778875469081e-01,3.5168097613450841e-02,3.0,5.7429262918230271e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g300_br0p5,500,3.9465396080000001e-16,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,1.2813349814741719e+00,4.9579219785522537e-03,6.8915115501876323e-01,1.4067239045380336e-01,3.0,2.2971705167292109e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g300_br0p7567,500,3.9465396080000001e-16,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,2.9350342240591734e+00,1.1356648259555346e-02,1.5785741080781932e+00,3.2222509049671982e-01,3.0,5.2619136935939770e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g300_br1,500,3.9465396080000001e-16,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,5.1253399258966876e+00,1.9831687914209015e-02,2.7566046200750529e+00,5.6268956181521346e-01,3.0,9.1886820669168434e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g300_br0p1,700,2.8189568628571429e-16,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,5.1253399258966888e-02,1.7826695937917642e-04,2.4779107353705521e-02,6.0098162898733634e-03,3.0,8.2597024512351732e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g300_br0p25,700,2.8189568628571429e-16,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,3.2033374536854298e-01,1.1141684961198522e-03,1.5486942096065948e-01,3.7561351811708513e-02,3.0,5.1623140320219828e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g300_br0p5,700,2.8189568628571429e-16,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,1.2813349814741719e+00,4.4566739844794090e-03,6.1947768384263791e-01,1.5024540724683405e-01,3.0,2.0649256128087931e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g300_br0p7567,700,2.8189568628571429e-16,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,2.9350342240591734e+00,1.0208486351377189e-02,1.4189796028414292e+00,3.4415310488895356e-01,3.0,4.7299320094714309e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g300_br1,700,2.8189568628571429e-16,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,5.1253399258966876e+00,1.7826695937917636e-02,2.4779107353705516e+00,6.0098162898733620e-01,3.0,8.2597024512351724e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g300_br0p1,1000,1.9732698040000000e-16,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,5.1253399258966888e-02,1.2629649943787696e-04,1.7555213421864897e-02,4.5327366147999782e-03,3.0,5.8517378072882988e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g300_br0p25,1000,1.9732698040000000e-16,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,3.2033374536854298e-01,7.8935312148673074e-04,1.0972008388665558e-01,2.8329603842499856e-02,3.0,3.6573361295551859e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g300_br0p5,1000,1.9732698040000000e-16,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,1.2813349814741719e+00,3.1574124859469230e-03,4.3888033554662231e-01,1.1331841536999943e-01,3.0,1.4629344518220744e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g300_br0p7567,1000,1.9732698040000000e-16,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,2.9350342240591734e+00,7.2323895310063158e-03,1.0053021448098780e+00,2.5956789765035032e-01,3.0,3.3510071493662602e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g300_br1,1000,1.9732698040000000e-16,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,5.1253399258966876e+00,1.2629649943787692e-02,1.7555213421864893e+00,4.5327366147999770e-01,3.0,5.8517378072882975e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
